;kurz;source_domain;title;match;match_long;type
204424;MaxUndMoritz;comic-salon.de;Jury;Max und Moritz-PreisJury;"Max und Moritz-PreisJury
Der Jury des Max und Moritz-Preises gehören in diesem Jahr an:
Christian Gasser (Autor, Dozent an der Hochschule Luze";double
8056;MaxUndMoritz;comic-salon.de;Max und Moritz-Preis;Max und Moritz-PreisMax ;"Max und Moritz-PreisMax und Moritz-Preis
© Georg Pöhlein
Der Max und Moritz-Preis ist die wichtigste Auszeichnung für grafische Literatur im deutschsprachigen Raum. ";double
141378;MaxUndMoritz;2016.comic-salon.de;Max und Moritz-Publikumspreis;Max und Moritz-PreisMax ;"Max und Moritz-PreisMax und Moritz-Publikumspreis
Max und Moritz-Publikumspreis
Bereits zum vierten Mal wird 2016 ein Max und Moritz-Publikumspreis vergeb";double
82831;MaxUndMoritz;2016.comic-salon.de;Preisträger;Max und Moritz-PreisPrei;"Max und Moritz-PreisPreisträger
Beste deutschsprachige Comic-Künstlerin
Seit zwölf Jahren schon zeichnet";double
136262;MaxUndMoritz;2012.comic-salon.de;Internationaler Comic-Salon Erlangen;Max und Moritz-Preise 20;Max und Moritz-Preise 2012 vergeben. Beste deutschsprachige Comic-Künstlerin ist Isabel Kreitz, bester d;double
80664;MaxUndMoritz;www.boersenblatt.net;Max und Moritz-Preise 2014 in Erlangen vergeben / Ulli Lust als beste Comic-Künstlerin geehrt / boersenblatt.net / 2014-06-23;Max und Moritz-Preise 20;"Max und Moritz-Preise 2014 in Erlangen vergeben
Ulli Lust als beste Comic-Künstlerin geehrt
Im Rahmen de";double
166409;MaxUndMoritz;2012.comic-salon.de;Internationaler Comic-Salon Erlangen;Max und Moritz-Publikums;"Max und Moritz-Publikumspreis 2012
Der Max und Moritz-Publikumspreis 2012 geht in die zweite Runde. Bis zum 15. März 2012 kann aus den Vorschlä";double
56198;MaxUndMoritz;comic-report.de;Max und Moritz-Publikumspreis diesmal mit Nominierungsrunde - Comic Report Online;Max und Moritz-Publikums;"Max und Moritz-Publikumspreis diesmal mit Nominierungsrunde
Der Comic-Salon in Erlangen rückt näher. Zei";double
149533;MaxUndMoritz;www.spicebar.de;Aus besten Gewürzen haben wir spannende Gewürzmischungen gemixt.;"Max, bio
Max und Moritz: Ein unsc";"Max, bio
Max und Moritz: Ein unschlagbares Doppelpack. Max wird vor dem Erhitzen aufgetragen. Salz, Zwiebel und e";Name
193475;MaxUndMoritz;westfalen-medien-shop.lwl.org;Download: M² | LWL Westfalen Medien Shop;"Märchens ""Max und Moritz"" kann bei";"len Schwierigkeiten steckt. Das Theater ist fast pleite, nur die Aufführung des Märchens ""Max und Moritz"" kann bei entsprechendem Erfolg noch die Rettung bringen. Eva Lux, Lokalreporterin der „A";meta
23818;MaxUndMoritz;www.parkerlebnis.de;Baustelle für neue Achterbahn in Tripsdrill wächst schnell | Parkerlebnis.de;NEWS Neue Max und Moritz-Achterbah;" Tripsdrill schreitet voran: Auch Stützen von zweiter Anlage stehen bereits
TOP NEWS Neue Max und Moritz-Achterbahn in Efteling entsteht: Stationsgebäude wächst in die Höhe
← Holiday Park enthül";Name
47571;MaxUndMoritz;www.carlsen.de;News und Aktionen | CARLSEN Verlag;"Olympia"".
Max und Moritz-Publikums";"rator und Comic-Künstler Reinhard Kleist für seine Graphic Novel ""Der Traum von Olympia"".
Max und Moritz-Publikumspreis - Du kannst mitbestimmen!
Auf dem Comic-Salon wird 2016 zum vierten Mal de";double
95379;MaxUndMoritz;www.ddr-maerchen.de;Max und Moritz - Fipps der Affe (DDR) Audio CD;P3 der CD Max und Moritz - Fipps d;"Es enthält eine MP3 der CD Max und Moritz - Fipps der Affe. Ihr Browser kann dieses Tondokument nicht wiedergeben.
Es enthält eine ";meta
49748;MaxUndMoritz;kulturfoerderverein-hirschberg.de;Kalender | Kulturförderverein Hirschberg e.V.;Pan“ und „Max und Moritz“. Bärenz ;ür Sprecher und großes Orchester wie „Pinocchio“, „Alice im Wunderland“, „Peter Pan“ und „Max und Moritz“. Bärenz schrieb die Musik für zahlreiche Theaterstücke und groß angelegte „Symphonic-Roc;meta
29066;MaxUndMoritz;www.elbe-heide.de;Verbandsgemeinde Elbe-Heide - Premiere „Max und Moritz“ - Bubengeschichte von Wilhelm Busch im Zauberlicht am 24.09.2017 um 10:30 Uhr;Premiere „Max und Moritz“ - Bubeng;"Premiere „Max und Moritz“ - Bubengeschichte von Wilhelm Busch im Zauberlicht am 24.09.2017 um 10:30 Uhr
Menschen n";meta
216429;MaxUndMoritz;oberschlesisches-landesmuseum.de;Anschlussvertrag für bewährte Kooperation zwischen Schule und Museum - Oberschlesisches Landesmuseum Ratingen;"Projekte ""Max und Moritz im Museum";"usch und neue Ideen diese Kooperation mit Leben“, so Schmitz. Dabei ließ er die Projekte ""Max und Moritz im Museum"" und den Aktionstag zur Nahrungsmittelverarbeitung bei ""Für Leib und Seele"" Rev";meta
86454;MaxUndMoritz;luettringhauser-anzeiger.de;Lesung mit Werken von Wilhelm Busch - Lüttringhauser Anzeiger;"Publikum.
Max und Moritz und ihre ";"Angela Heise und Ulla Wilberg lasen im Rathaus Lüttringhausen vor einem kleinen Publikum.
Max und Moritz und ihre Streiche kennt wohl jeder. Doch ihr Erfinder, der Pionier des Comics, Wilhelm Bu";meta
121796;MaxUndMoritz;www.saarbruecker-zeitung.de;Spaß mit den Zwillingen;Schlingel Max und Moritz, eineiige;Engelsdorfer Verlag in Leipzig erschienen ist. Im Mittelpunkt stehen die beiden Schlingel Max und Moritz, eineiige Zwillinge, die von ihrer Lehrerin immer wieder miteinander verwechselt werden. ;meta
99197;MaxUndMoritz;www.theaterakademie.de;Sedcard;Turandot, Max und Moritz, Carmina ;"vka Matthias Davids Sprintze
2005-2014 Volksoper Wien Der Evangelimann, Carmen, Turandot, Max und Moritz, Carmina Burana, Ein Sommernachtstraum, Hänsel und Gretel,…
Theaterakademie August Everdi";meta
60644;MaxUndMoritz;ggs-bensberg.de;﻿ GGS Bensberg: Übergänge;Urteil zu Max und Moritz Körperver;" Dort haben sie einen spannenden Vortrag zu Steuern gehört und ein juristisches Urteil zu Max und Moritz Körperverletzung gegen Lehrer Lempel gefällt.
Kindergarten/Weiterführende Schulen
Vom Kin";meta
61066;MaxUndMoritz;www.antenne.com;10 Fakten über... Seesen | Antenne Niedersachsen;"Vater von Max und Moritz
Wilhelm B";"ten heutige Drillmaschinen noch genauso wie die von Lüders entwickelte.
Fakt 6: Vater von Max und Moritz
Wilhelm Busch, Zeichner und Dichter, verbrachte seine letzten zehn Lebensjahre im Seesene";meta
41581;MaxUndMoritz;die-region.de;Surrend durch Seesen – Stadtführung mit dem Segway - Die Region: Braunschweig-Wolfsburg;Vater von Max und Moritz und viele;"Deine“, auch bei der Wahl des Spruches für seinen Grabstein bewies der geistige Vater von Max und Moritz und vieler anderer Figuren Humor.
Als nach rund zwei Stunden wieder der Jacobson-Platz in";meta
75642;MaxUndMoritz;www.mifa.com;Auf den Spuren von Wilhelm Busch - Mindener Fahrgastschiffahrt;Vater von Max und Moritz, Zeichner;Der Humorist, Vater von Max und Moritz, Zeichner, Maler und Dichter wurde am 15. April 1832 in Wiedensahl im heutigen Schaumburg;meta
165904;MaxUndMoritz;afi-ipl.org;﻿ „Vater werden ist nicht schwer, Vater sein dagegen sehr.“ AFI-IPL;Vater von Max und Moritz.;Mit einem Zitat von Wilhelm Busch (1832-1908), dem Vater von Max und Moritz.;meta
100513;MaxUndMoritz;de.academic.ru;Busch (Familienname);"Wikipedia
Max und Moritz — Max (li";"hst gelöscht. Hilf Wikipedia, indem du die Angaben recherchierst und… … Deutsch Wikipedia
Max und Moritz — Max (links) und Moritz Max und Moritz – Eine Bubengeschichte in sieben Streichen ist ei";meta
153750;MaxUndMoritz;www.wohnkompanie.at;Max und Moritz · Berlin-Friedrichshain;Wohntürme Max und Moritz als neue ;"So werden Zeichen gesetzt.
Wir haben die beiden Wohntürme Max und Moritz als neue Stadtmarke geplant und entwickelt. Nach Abschluss des ersten Bauabschnitts wurde";Name
207568;MaxUndMoritz;www.deal-magazin.com;DEAL - Magazine | Real Estate | Investment | Finance;Wohntürme Max und Moritz der Wohnk;te 2014 das erste Hotel im Stadtquartier. Im Bau befinden sich derzeit die zwei Wohntürme Max und Moritz der Wohnkompanie mit geplanten 450 Wohneinheiten und ein Bürogebäude des Projektentwickle;double
205824;MaxUndMoritz;www.uni-weimar.de;"Bauhaus-Universität Weimar: Vortragsreihe ""einBlick""";Wohntürme Max und Moritz in Berlin;er den Yamuna River in Indien mit einer Hauptspannweite von 251 m, und die zwei Wohntürme Max und Moritz in Berlin mit Höhen von rund 95 m. Mike Schlaich wurde 2015 mit der Gold Medal der Instit;double
64908;MaxUndMoritz;www.komoedie-berlin.de;Katy Karrenbauer – Künstler – Über uns;Zwerge”, “Max und Moritz reloaded”;te Show”, “Haialarm auf Mallorca”, “Todeslust”, “Love Letters”, “Die Pest”, “ 7 Zwerge”, “Max und Moritz reloaded”, “Westend”, “Putzfrau Undercover”, “Spiel mir das Lied und du bist tot“ oder “W;double
207175;MaxUndMoritz;www.moses-online.de;Tiefergehende Information - Kindererziehungszeiten - | Moses Online;Zwillinge Max und Moritz Busch wer;"Z vom 1. August 1999 bis zum 31. Juli 2002 angerechnet werden (=36 Monate).
Die Zwillinge Max und Moritz Busch werden am 5. Juli 1999 geboren. Für sie können KEZ vom 1. August 1999 bis zum 31. J";Redewendung
69603;MaxUndMoritz;www.redensarten-index.de;jemanden zum Besten halten haben;"a.), bei ""Max und Moritz"" und in u";"in den Dracula-Geschichten, in Grimms Märchen (Hänsel und Gretel, Rotkäppchen u.a.), bei ""Max und Moritz"" und in unzähligen Horrorgeschichten und -filmen (z. B. Zombie-Filme).
Im Christentum fin";meta
59752;MaxUndMoritz;www.wir-leben-mittendrin.info;Kirchengemeinde Bad Oeynhausen-Altstadt - Von Engeln behütet;"achmittag
Max und Moritz verbinden";"esdienste für Menschen mit Demenz
Angebote der Altenheimseelsorge
Seniorenbibelnachmittag
Max und Moritz verbinden Alt und Jung
Engelsgeduld mit den Menschen
„Ich will Freiheit beim Malen! - Kun";meta
205190;MaxUndMoritz;2012.comic-salon.de;Internationaler Comic-Salon Erlangen;"acht.
Der Max und Moritz-Preis ist";"g gefeiert hat – hat der Comic eine der schillerndsten Clowns-Figuren hervorgebracht.
Der Max und Moritz-Preis ist die wichtigste Auszeichnung für grafische Literatur im deutschen Sprachraum. Al";double
177110;MaxUndMoritz;statistik.schulmusicals.net;Schulmusicals: Aufführungen;"acknang ⇒
Max und Moritz - Schulau";"live - Schulaufführung in Bochum Wattenscheid ⇒
Peter Pan - Schulaufführung in Backnang ⇒
Max und Moritz - Schulaufführung in Petershagen ⇒
In 80 Tagen um die Welt - Schulaufführung in Sankt Pet";meta
117817;MaxUndMoritz;madeinbocholt.de;23. Januar 2020 | Made in Bocholt;aesfeld. “Max und Moritz”, “Hans H;"denkarte. Jetzt kann der […]
Wilhelm Busch Abend in Raesfeld-Erle
Kreis Borken/Raesfeld. “Max und Moritz”, “Hans Huckebein” oder “Die fromme Helene” – die Klassiker von Wilhelm Busch sind weltbe";meta
195968;MaxUndMoritz;ebergoetzen.de;Aktuelles/Termine – Seite 13 – Ebergötzen & Holzerode;"agen…
Die Max und Moritz Kindertag";"Frau Bartus-Deutsch. Hier können sie dann auch die Miet- und Getränkepreise erfragen…
Die Max und Moritz Kindertagesstätte Ebergötzen
Die Max und Moritz Kindertagesstätte Ebergötzen ist eine Ein";Name
96822;MaxUndMoritz;drhelgawaess.blogspot.com;Kunst - Kultur - Blog aus München: Juli 2018;agonisten Max und Moritz zum allge; nach der Tradition der Krähwinkler-Bilder scheint auch Wilhelm Busch seine Protagonisten Max und Moritz zum allgemeinen Widerstand gegen die Obrigkeit zu animieren. Wir erinnern uns: da werden ;meta
8528;MaxUndMoritz;emilia.gagalski.de;24. Seminar für literarisches Übersetzen 5.4.-7.4.2019 – Emilia Gagalski;ahmen der Max und Moritz-Preisverl;icübersetzung „Esthers Tagebücher“ des franko-syrischen Autors Riad Sattouf im Rahmen der Max und Moritz-Preisverleihung als bester internationaler Comic prämiert wurde, erklärte, mit welchen Sc;double
127994;MaxUndMoritz;ensembles.danceinfo.de;Ballett & Tanztheater Ensembles in Deutschland: Ballett des Schleswig-Holsteinischen Landestheater (Freiburg / Schleswig-Holstein);ame“, in „Max und Moritz“ und „Bor;abei nach ihren individuellen Persönlichkeiten zunächst im „Glöckner von Notre-Dame“, in „Max und Moritz“ und „Born to be wild“ ausdrucksstarke Rollen ‚auf den Leib‘. Nach „Romeo und Julia“, gef;meta
111978;MaxUndMoritz;www.grundschule-grabenstaett.de;Grundschule Grabenstätt - Maikäferbesuch in der Klasse 3b;ammelten. Max und Moritz, die beid;ge und Kinder konnten sich etwas dazu verdienen, wenn sie diese von den Bäumen sammelten. Max und Moritz, die beiden Lausbuben, ärgerten mit ihnen auch gerne Erwachsene und steckten die Käfer in;meta
81683;MaxUndMoritz;www.reisetravel.eu;Aston Martin DB11 AMR;ammen wie Max und Moritz, Pech und;linformation aufräumt, James Bond und die englische Traditionsmarke gehörten zusammen wie Max und Moritz, Pech und Schwefel oder Trump und Fake News. Nach dem Wortlaut des ersten Agenten-Romans ;Redewendung
166243;MaxUndMoritz;www.lokalkompass.de;Förderungswürdige Projekte! - Velbert-Langenberg;angenberg Max und Moritz Grundschu;"angenberg
Astrid von Lauff aus Velbert-Langenberg
velbert Langenberg Gymnasium Langenberg Max und Moritz Grundschule Theaterfestival spielwütig Karneval vereinigte-gesellschaft Vereinigte Gesell";Name
157762;MaxUndMoritz;www.bettzeit-magazin.de;Blog - Die schönsten Gute Nacht Geschichten;ann oder „Max und Moritz“ von Wilh;ichten verzaubern. Mancher Klassiker, wie „Der Struwwelpeter“ von Heinrich Hoffmann oder „Max und Moritz“ von Wilhelm Busch erfreuen nach wie vor Jung und Alt. Was wäre eine Welt ohne die Bücher;meta
73831;MaxUndMoritz;www.bdzv.de;Theodor Wolff Preis: Marc Brost;ann. »Wie Max und Moritz« sind die;". Zu zweit haben sie die Volksbanker bald überzeugt.
Rainer Gut und Josef Ackermann. »Wie Max und Moritz« sind die beiden damals, fast unzertrennlich, sagt ein Weggefährte. »Das war wirklich auf";Redewendung
72009;MaxUndMoritz;www.kultur-port.de;Herzenssache. Wilhelm Busch malt. Ernst Barlach Haus, Hamburg;"annover.
„Max und Moritz“, „Die fr";"ch. Die meisten der mehr als 70 Bilder stammen aus dem Museum Wilhelm Busch in Hannover.
„Max und Moritz“, „Die fromme Helene“, „Plisch und Plum“ oder „Der Unglücksrabe“ – in Buschs Geschichten ";meta
153582;MaxUndMoritz;www.elbe-heide.de;Verbandsgemeinde Elbe-Heide - Zwei Sonntagsmärchen: Die Bremer Stadtmusikanten und Max und Moritz am 4. November um 10:30 Uhr im Theater Zielitz;anten und Max und Moritz am 4. Nov;"Zwei Sonntagsmärchen: Die Bremer Stadtmusikanten und Max und Moritz am 4. November um 10:30 Uhr im Theater Zielitz
Kinder spielen für Kinder heißt es am komm";meta
129284;MaxUndMoritz;www.pictopia.at;Herrenwitz-Variationen – PICTOPIA COMICS;anzeigen „Max und Moritz auf Wiene;Warenkorb anzeigen „Max und Moritz auf Wienerisch, Inklusive Hörbuch-CD“ wurde Ihrem Warenkorb hinzugefügt.;meta
167972;MaxUndMoritz;www.borromedien.de;Hier Selbst | Jacques Tardi,Jean-Claude Forest | 9783037311578 | Bücher | Comics, Cartoons, Humor,Satire | borromedien.de;"ardi den ""Max und Moritz-Preis"" al";"e nach seinem Kunststudium ab 1970 erste Kurzgeschichten. 2006 erhielt Jacques Tardi den ""Max und Moritz-Preis"" als Sonderpreis für sein herausragendes Lebenswerk.
Heribert Becker, geboren 1942,";double
76349;MaxUndMoritz;www.augsburg.de;E-Mobilität - Stadt Augsburg;"as Bayern
Max und Moritz – Lastenr";"tromobilität bei Going Electric
Stadtwerke Augsburg (swa)
Swa Carsharing
Ladeatlas Bayern
Max und Moritz – Lastenradverleih (auch auf Facebook: https://www.facebook.com/statttransport/)
National";Name
79784;MaxUndMoritz;feuerwehr-niederfrohna.de;FFW Niederfrohna;"as Stück ""Max und Moritz"" auf. Wei";"rogramm kreiert. Die Theatergruppe des Kindergartens führte nach Wilhelm Busch das Stück ""Max und Moritz"" auf. Weiterhin fand das mittlerweile traditionelle Entenrennen im Dorfbach statt, welche";meta
134839;MaxUndMoritz;gs-sonthofen-rieden.de;Berichte über das Altstädter Schulhausjubiläum;"as Stück ""Max und Moritz"" vor.
50 ";" Märchen. Zusätzlich wurde Kinderschminken angeboten und die Theater-AG führte das Stück ""Max und Moritz"" vor.
50 Jahrfeier Schulhaus Altstädten
Sonthofen/Altstädten Am Freitag, 26. Juni 2015 fa";meta
171725;MaxUndMoritz;grundschule-knielingen.de;Magazin - Grundschule Knielingen;as Stück „Max und Moritz“ frei nac;er am Dienstag, den 21. Januar 2020 das Kleine Haus im Theater. Gespielt wurde das Stück „Max und Moritz“ frei nach Wilhelm Busch. Die farbenfrohe Inszenierung und die musikalische Gestaltung ge;meta
213341;MaxUndMoritz;www.prima-magazin.at;Rechte Selbstdemontage | prima! Magazin;at es mit Max und Moritz schon nic;"Ihrem Briefkasten!
Unsere Schüler – der Spiegel der Gesellschaft
Lehrer Lämpel hat es mit Max und Moritz schon nicht leicht gehabt. Weit vorbei an Lausbubenstreichen war vor wenigen Wochen aber ";meta
101117;MaxUndMoritz;www.siegener-zeitung.de;Minisingers feierten 10. Geburtstag - Bad Berleburg;"aten mit »Max und Moritz« auf
Sg B";"erten 10. Geburtstag
»Wir singen und spielen aus Spaß an der Freude« / Kinder traten mit »Max und Moritz« auf
Sg Beddelhausen. »Ich hatte immer schon den Wunsch, einen Kinderchor zu gründen«, ge";meta
136103;MaxUndMoritz;www.siegener-zeitung.de;Beddelhausen - Thema;aten mit »Max und Moritz« auf Sg B;"erten 10. Geburtstag
»Wir singen und spielen aus Spaß an der Freude« / Kinder traten mit »Max und Moritz« auf Sg Beddelhausen. »Ich hatte immer schon den Wunsch, einen Kinderchor zu gründen«, ge";double
103832;MaxUndMoritz;www.buch-rezensionen.com;Wilhelm Busch - 100. Todestag - Literatur Blog;aten von „Max und Moritz“ ( 1865),;stisch-satirische Dichter und Zeichner durch seine Bildergeschichte über die Untaten von „Max und Moritz“ ( 1865), die heute als Klassiker gilt und die man durchaus als einen Vorläufer der Comic;meta
199430;MaxUndMoritz;kirche-leverkusen-mitte.de;Überblick über die Veranstaltungen 2009;"ater von ""Max und Moritz"" und der ";" – 19:30 Uhr
Lesung: Wilhelm Busch – Der lachende Pessimist
Wilhelm Busch, den Vater von ""Max und Moritz"" und der ""Frommen Helene"", glaubt jeder zu kennen. Trotzdem war über sein Leben bisher nu";meta
196548;MaxUndMoritz;www.literaturportal-bayern.de;Gewinner stehen fest;ationalen Max und Moritz-Preises 2;"Gewinner stehen fest Gewinner stehen fest
Verleihung des 17. Internationalen Max und Moritz-Preises 2016 in neun Kategorien
Max und Moritz-Gala – 17. Int. Comic-Salon Erlangen 2016 ";double
206663;MaxUndMoritz;dewiki.academic.ru;Kinderbuch;atirische Max und Moritz-Geschicht;n seinem Werk Watts’ Verse. Im selben Jahr wie Alice erschienen Wilhelm Buschs satirische Max und Moritz-Geschichten. Die nunmehr zunehmend in Vergessenheit geratenden Geschichten zur moralische;meta
99604;MaxUndMoritz;veranstaltungen.t-online.de;Veranstaltungen im Kreis Halle (Saale) 📅 Alle Events auf einen Blick;"aufenster
Max und Moritz - Kindert";"r Tagesspiegel)
Halle / Saale – Steintor-Variete Halle
Halle – Neues Theater Schaufenster
Max und Moritz - Kindertanztheater
Halle / Saale – Konzerthalle Ulrichskirche
Halle – nt Saal
Halle – Op";meta
119976;MaxUndMoritz;www.avelarte.de;Repertoire – Seite 2;ausbuben »Max und Moritz« ist sich;"oche zu realisieren.
Vertonung berühmter Dichter
Die Geschichte von den beiden Lausbuben »Max und Moritz« ist sicher Wilhelm Buschs berühmtestes Werk. Daneben erfreuen sich aber auch seine Welt-";meta
163396;MaxUndMoritz;www.ndz.de;Was aus den Buben geworden ist;ausbuben „Max und Moritz“ seit ihr;leben sie!“ Diese Ausstellung im Alten Pfarrhaus zeigt, was aus Wilhelm Buschs Lausbuben „Max und Moritz“ seit ihrer Erfindung vor 150 Jahren so alles geworden ist. Die Vernissage findet am Sonn;meta
75741;MaxUndMoritz;qingdao.goetheslz.com;Der deutsche Comiczeichner Reinhard Kleist zu Besuch im ILZ Nanjing | Goethe-Sprachlernzentren;begehrten Max und Moritz Preis für;n Comic-Zeichnern und Illustratoren. Für seine Arbeiten erhielt er mehrfach den begehrten Max und Moritz Preis für das beste deutsche Comic-Album, zuletzt 2018. Viele seiner Graphic Novels hande;double
176639;MaxUndMoritz;www.schwabmuenchen.de;Alex Burkhard: Was ich ihr nicht schreibe - Stadt Schwabmünchen;bei, wenn Max und Moritz ihre Stre;"Melancholiker und Schwede. Er reist mit Sir Francis Drake um die Welt und ist dabei, wenn Max und Moritz ihre Streiche in der heutigen Zeit spielen; er erzählt von Mexiko und Athen, Hunden, Katz";meta
123000;MaxUndMoritz;stiftung-dreba.de;Kultur- und Heimatstiftung Dreba - RÜCKBLICK;"berga und Max und Moritz.
Passend ";"t Jahren auf Sitzsäcken und Kissen den lustigen Geschichten von Michel aus Lönneberga und Max und Moritz.
Passend zum Start der Winterferien fand im Gemeindehaus Dreba die erste Kinder-Lesestund";meta
204060;MaxUndMoritz;gfm-gartenmarkt.de;Autarkes Hochbeet-System will grüne Städterherzen erobern Statistiken Marketing;"besticht ""Max und Moritz"" durch se";" zuverlässig und auf Wunsch auch völlig autark. Neben der robusten Verarbeitung besticht ""Max und Moritz"" durch seine Arbeitshöhe und erlaubt bequemes und rückenschonendes Gärtnern für Jung und ";Name
57845;MaxUndMoritz;schattenblick.org;"SCHATTENBLICK - HINTERGRUND/003: ""Katzenjammer Kids"" - der erste ""echte"" Comic-Strip";"bild von ""Max und Moritz"" geschaff";" gezeichnet. Die im Auftrag von Zeitungszar William Randolph Hearst nach dem Vorbild von ""Max und Moritz"" geschaffene Serie war, wie später noch viele andere, als Waffe im Zeitungskrieg Pulitzer";meta
98017;MaxUndMoritz;robinson-grundschule.de;Frühjahrsmusical - Robinson-Grundschule Brieselang;"cal
2019 ""Max und Moritz""
Frühjahr";"Aktuelle Seite: Startseite Schulleben Frühjahrsmusical
2019 ""Max und Moritz""
Frühjahrsmusical in der Robinson-Grundschule, ein voller Erfolg!
Am 10. April 2019 wurde";meta
119715;MaxUndMoritz;www.robinson-grundschule.de;Frühjahrsmusical - Robinson-Grundschule Brieselang;"cal
2019 ""Max und Moritz""
Frühjahr";"Aktuelle Seite: Startseite Schulleben Frühjahrsmusical Frühjahrsmusical
2019 ""Max und Moritz""
Frühjahrsmusical in der Robinson-Grundschule, ein voller Erfolg!
Am 10. April 2019 wurde";double
208164;MaxUndMoritz;www.mgv-soellingen.de;Chorleiter/innen | Männergesangverein 1869 Söllingen e.V.;cals wie „Max und Moritz“, „Tabalu;" Kinderchor „Die Grötz-Singerle“ mit bis zu 70 Kindern, mit denen sie Kindermusicals wie „Max und Moritz“, „Tabaluga“ und „Die Vampire bitten zum Tanz“ aufführte.
Annika Schubert
Jugendchor, Kin";meta
63776;MaxUndMoritz;de.unionpedia.org;Chhau - Unionpedia;ch 1865:''Max und Moritz'' Als die;"nj (Staat) · Mehr sehen »
Die aufgeschreckte Miene der Witwe Bolte – Wilhelm Busch 1865:''Max und Moritz'' Als die Mimik (auch die Miene oder das Mienenspiel) werden die sichtbaren Bewegungen de";meta
81776;MaxUndMoritz;digital.zlb.de;Schönefelder Gemeindeanzeiger Issue 12.2014, Ausg.04 - intranda GmbH;ch davon. Max und Moritz haben sie;ß, was so ein Maikäfer für ein Vogel sei.“ Bei Wilhelm Busch gab es noch reichlich davon. Max und Moritz haben sie sogar in Tüten geschüttelt. Haben Sie in diesem Jahr schon einen gesehen? Viell;meta
205261;MaxUndMoritz;www.metal-hammer.de;Die besten Comicverfilmungen aller Zeiten;ch seine „Max und Moritz¡-Erzählun;kanischen Verlage DC und Marvel. Aber auch schon 1865 veröffentliche Wilhelm Busch seine „Max und Moritz¡-Erzählung und 1902 entstand der erste Vorläufer zum Manga von Rakuten Kitazawa. Comics u;meta
51659;MaxUndMoritz;www.ohrka.de;OHRKA e.V.: suchen;ch. Neben Max und Moritz könnt ihr;"in auf Ohrka.de!
Die berühmten Lausbuben-Streiche in Gedichtform von Wilhelm Busch. Neben Max und Moritz könnt ihr auch Hans Huckebein (Kapitel 2) und Das Bad am Samstagabend (Kapitel 3) hören. ";meta
150514;MaxUndMoritz;www.sonnenlaender.de;Das Wilhelm Busch Museum in Hannover / Deutschland;chauendes Max und Moritz-Zimmer, w;seum bietet seine Dauerausstellung in 10 Zimmern, dabei gibt es ein hübsch anzuschauendes Max und Moritz-Zimmer, welches das Highlight bei einem Besuch ist. Die wechselnden Ausstellungen finden ;meta
6352;MaxUndMoritz;wricke-touristik.de;Unterwegs mit der historischen Thüringerwaldbahn - 2020 - Wricke Touristik - Ihr Urlaubsspezialist;chen oder Max und Moritz begegnen.;r Sommerfrische hierher und so sollten Sie sich nicht wundern, wenn Ihnen Paulinchen oder Max und Moritz begegnen. Hier steigen Sie in die Thüringerwaldbahn. Mit traumhaften Ausblicken, quer dur;meta
45570;MaxUndMoritz;www.bahn.de;Mit der Bahn nach Ludwigsburg zur Ausstellung Blühendes Barock;chen oder Max und Moritz kann man ;chermaßen in den Bann zieht. Mit berühmten Helden wie Hänsel und Gretel, Dornröschen oder Max und Moritz kann man hier unterhaltsame Abenteuer erleben, die viel spannender sind als künstliche Co;meta
157496;MaxUndMoritz;www.jokers.de;Meine Zauberweihnacht, 1 Audio-CD Hörbuch | Jokers.de;"chendorff
Max und Moritz und ander";"ln von Wilhelm Busch
Josef von Eichendorff: Das Marmorbild
Josef Freiherr von Eichendorff
Max und Moritz und andere Geschichten, 1 MP3-CD
Ut Oler Welt, Volksmaerchen, Sagen, Volkslieder und Reim";meta
47681;MaxUndMoritz;www.haz.de;Vorverkauf für Musiktage und Literaturfest startet;chern wie Max und Moritz oder Tom ; Brahms und Mendelssohn. Das Literaturfest widmet sich berühmten Freunden aus Büchern wie Max und Moritz oder Tom Sawyer und Huckleberry Finn. Beide Festivals gastieren mit ihrem Programm an dut;meta
13374;MaxUndMoritz;umlauf.de;ZeitPunkte - UmlaufOnline;"chichte - Max und Moritz.
Max und ";"ltätigkeit,
Ja, dazu ist man bereit! –
Ein Auszug aus der berühmtesten Bildergeschichte - Max und Moritz.
Max und Moritz ist das Werk von Wilhelm Busch, welches viel zu seiner heutigen Popularit";meta
127040;MaxUndMoritz;www.scribd.com;Der neidische Handwerksbursch by Wilhelm Busch - Book - Read Online;"chichten ""Max und Moritz"", ""Die fr";"iner der Pioniere des Comics. Zu seinen bekanntesten Werken zählen die Bildergeschichten ""Max und Moritz"", ""Die fromme Helene"", ""Plisch und Plum"", ""Hans Huckebein, der Unglücksrabe"" und die ""Kno";meta
129339;MaxUndMoritz;de.gallerix.ru;Zeichnung: Typen, Geschichte der Grafik;chichten (Max und Moritz) und der ; Daumier (1808-79) aus dem 19. Jahrhundert und der für seine reimenden Bildergeschichten (Max und Moritz) und der österreichische Maler und Illustrator Alfred Kubin (1877-1959) aus dem 20. Jahrh;meta
